A/C/D/U,Valid-From Date,Valid To Date,Offer Display Name,Offer ID,License Agreement Type,Purchase Unit,Secondary License Type,End Customer Type,List Price,ERP Price,Material
UNC,20210501,99991231,Power Apps Portals page view capacity add-on for Faculty,08dcbd7c-464b-4ca5-9c83-33ae62661fdf,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,52.5,70,SE6-00002
UNC,20210501,99991231,Power Apps Portals page view capacity add-on for Government,0e0f867d-e65a-42c3-948a-b337ad6a03b8,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,75,100,SE7-00002
UNC,20210501,99991231,Power Automate per flow plan,608fc9e1-b714-4add-9362-6cad036fbabf,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,75,100,SFJ-00002
UNC,20210501,99991231,Power Automate per flow plan (Nonprofit Staff Pricing),51122815-8ddd-4cfb-b4a2-05e02b225651,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,22.5,25,SFJ-00003
UNC,20210501,99991231,Power Automate per flow plan for Faculty,62f8b708-d323-4108-aaeb-3ef5fbd4b14a,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,41.3,55,SFK-00002
UNC,20210501,99991231,Power Automate per flow plan for Government,957229f4-54d8-4543-83af-fc0f1916629b,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,75,100,SFL-00002
UNC,20210501,99991231,Power Automate per user plan,80dd3bcb-55da-4e4d-906c-9b11cd0a1ec1,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,11.3,15,SPU-00003
UNC,20210501,99991231,Power Automate per user plan (Nonprofit Staff Pricing),ee208072-fff2-4610-9796-92de118b379c,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,3.4,3.8,SPU-00004
UNC,20210501,99991231,Power Automate per user plan for Faculty,4904821b-aa19-41c1-9674-1d20fe980eb9,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,6.2,8.3,SFQ-00002
UNC,20210501,99991231,Power Automate per user plan for Government,d540dd79-b8bc-4b05-9215-dc58061afdf1,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,11.3,15,SFR-00002
UNC,20210501,99991231,Power Automate per user plan for Students,b5926275-371c-43b9-bac8-45a408a0f0dd,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,4.5,6,SFQ-00003
UNC,20210501,99991231,Power Automate per user with attended RPA plan,a6d4244b-a98b-4640-b691-a32b4d81b6a1,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,30,40,1O4-00004
UNC,20210501,99991231,Power Automate per user with attended RPA plan (Nonprofit Staff Pricing),40493da2-e17c-44dc-b902-19c69a3933bb,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,9,10,1O4-00007
UNC,20210501,99991231,Power Automate per user with attended RPA plan for Faculty,e127fe33-1c13-43cd-9b34-b47a816b5dc7,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,16.5,22,1SM-00007
UNC,20210501,99991231,Power Automate per user with attended RPA plan for Government,f4b9f85e-a34e-458b-bfec-4dcbbc3d316e,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,30,40,1O5-00003
UNC,20210501,99991231,Power Automate per user with attended RPA plan for Government Limited Time Offer (Min of 5000 seats),1458167d-8d99-448e-9f88-ea11314cb217,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,10.6,14.2,1O5-00008
UNC,20210501,99991231,Power Automate per user with attended RPA plan for Students,b5e34602-473b-4e11-9ce2-ee0728d3880e,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,12,16,1SM-00008
UNC,20210501,99991231,Power Automate per user with attended RPA plan Limited Time Offer (Min of 5000 seats),4ea59b05-d2b5-430f-9384-b493f47f581e,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,10.6,14.2,1O4-00015
UNC,20210501,99991231,Power Automate unattended RPA add-on,d536d35a-dd81-4e5a-8f58-9bdd2d22a16b,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,112.5,150,1O8-00004
UNC,20210501,99991231,Power Automate unattended RPA add-on (Nonprofit Staff Pricing),dd746630-de52-4e69-af11-33b4a1d14753,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,33.8,37.5,1O8-00006
UNC,20210501,99991231,Power Automate unattended RPA add-on for Faculty,2de2d245-c87f-4d5b-8a2b-cdb430ed42ba,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,61.9,82.5,1SO-00006
UNC,20210501,99991231,Power Automate unattended RPA add-on for Government,28ca67a2-5585-42fa-a96b-81164fe9d036,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,112.5,150,1O9-00003
UNC,20210501,99991231,Power Automate unattended RPA add-on for Students,9f2ada2f-6106-44c5-954f-40c429677b07,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,45,60,1SO-00007
UNC,20210501,99991231,Power BI Premium EM3 (Nonprofit Staff Pricing),80291b0d-8b10-48e5-9c0e-25e212c3c501,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,898.2,998,AAD-14495
UNC,20210501,99991231,Power BI Premium P1,47490014-3ed5-4a67-937e-c7de2422d888,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,3996,4995,AAA-55172
UNC,20210501,99991231,Power BI Premium P1 (Nonprofit Staff Pricing),56943ffe-ba3f-48d8-9b4a-a9915a065086,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,1798.2,1998,AAD-14496
UNC,20210501,99991231,Power BI Premium P1 for Faculty,4ebcded4-77ce-43c2-a282-644390ba79c7,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,1598.4,1998,AAA-55150
UNC,20210501,99991231,Power BI Premium P1 for Government,6eee2edb-4aef-4672-85eb-5275f5115c32,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,3996,4995,AAD-29578
UNC,20210501,99991231,Power BI Premium P1 for Students,3d42385f-10bd-4230-bee1-2189565224b8,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,1598.4,1998,AAA-55151
UNC,20210501,99991231,Power BI Premium P2,4daeed88-7f6e-4210-b7d9-50e0853c9e4f,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,7996,9995,AAA-55137
UNC,20210501,99991231,Power BI Premium P2 (Nonprofit Staff Pricing),98947759-4d95-484d-ad08-ace0fcd1efe7,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,3598.2,3998,AAD-14497
UNC,20210501,99991231,Power BI Premium P2 for Faculty,457b704a-5f90-49e0-be43-1b2124b2dd02,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,3198.4,3998,AAA-55154
UNC,20210501,99991231,Power BI Premium P2 for Government,538839bc-be20-4d7f-b7a1-2464fc6b9ce6,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,7996,9995,AAD-29579
UNC,20210501,99991231,Power BI Premium P2 for Students,cd7967ef-4c48-484c-a539-7dc876d61e88,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,3198.4,3998,AAA-55155
UNC,20210501,99991231,Power BI Premium P3,30a0221f-6b2d-4c3c-93d9-c76e3b409d1f,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,15996,19995,AAA-55142
UNC,20210501,99991231,Power BI Premium P3 (Nonprofit Staff Pricing),09af5285-c8a8-4aa9-ab6e-b6aaeb60a76e,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,7198.2,7998,AAD-14498
UNC,20210501,99991231,Power BI Premium P3 for Faculty,cfe79d8a-1948-4b68-b867-e53b771aaea0,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,6398.4,7998,AAA-55158
UNC,20210501,99991231,Power BI Premium P3 for Government,b5308194-7317-41a2-8a88-037ce2e3298c,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,15996,19995,AAD-29580
UNC,20210501,99991231,Power BI Premium P3 for Students,f17c5ab1-86b4-4d0d-9807-478c24576384,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,6398.4,7998,AAA-55159
UNC,20210501,99991231,Power BI Premium P4,771c2453-e28a-47ff-ad72-5e32696f2435,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,31996,39995,AAD-11493
UNC,20210501,99991231,Power BI Premium P4 for Government,96fa8901-f848-4ae5-8395-cab8f22779fe,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,31996,39995,AAD-29581
UNC,20210501,99991231,Power BI Premium P5,ea1938b1-6307-4749-ac97-37df8ab660ef,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,63996,79995,AAD-11495
UNC,20210501,99991231,Power BI Premium P5 for Government,1d484a0e-d346-42bb-8dd1-d4ea1ac79ade,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,63996,79995,AAD-29582
UNC,20210501,99991231,Power BI Premium Per User,9c810018-9356-4903-95ab-eeb956289290,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,16,20,68B-00006
UNC,20210501,99991231,Power BI Premium Per User (Nonprofit Staff Pricing),7a0a856c-059f-45dd-9d26-ae27992e706a,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,7.2,8,68B-00007
UNC,20210501,99991231,Power BI Premium Per User Add-On,244ff87e-5925-44a0-bf31-cea189719b58,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,8,10,9IL-00004
UNC,20210501,99991231,Power BI Premium Per User Add-On (Nonprofit Staff Pricing),ef0b895b-681b-4026-a5b1-dda182a57d40,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,3.6,4,9IL-00011
UNC,20210501,99991231,Power BI Premium Per User Add-On (Nonprofit Staff Pricing) (Office),31c03289-47ab-4ab0-8df1-03742c127ac6,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,3.6,4,9IL-00005
UNC,20210501,99991231,Power BI Premium Per User Add-On for Faculty,5da849bd-b8f7-4340-b4f4-3a9eaeb8987e,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,1.8,2.25,AZI-00002
UNC,20210501,99991231,Power BI Premium Per User Add-On for GCC,684d693e-24ed-47ff-a35e-3add72023c94,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,8,10,9IM-00004
UNC,20210501,99991231,Power BI Premium Per User Add-On for GCC (Office),50aaa852-5084-4aa1-9439-5e86490ff023,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,8,10,9IM-00002
UNC,20210501,99991231,Power BI Premium Per User Add-On for Students,cf62d70d-5af5-422a-bda8-97936402ac8e,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,1,1.25,AZI-00004
UNC,20210501,99991231,Power BI Premium Per User for Faculty,3affc44f-f372-4ad5-8657-aadd9574fce0,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,3.6,4.5,B1B-00003
UNC,20210501,99991231,Power BI Premium Per User for Government,9623fc1e-7286-499e-a93e-e133fa77b677,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,16,20,6U1-00003
UNC,20210501,99991231,Power BI Premium Per User for Students,657eea87-d0b0-4c89-8c8e-9b04395bd940,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,2,2.5,B1B-00006
UNC,20210501,99991231,Power BI Pro,800f4f3b-cfe1-42c1-9cea-675512810488,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,8,10,AAA-13173
UNC,20210501,99991231,Power BI Pro (Nonprofit Staff Pricing),cabdfc93-5786-4224-bfd3-35d58f833b35,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,2.7,3,AAD-14499
UNC,20210501,99991231,Power BI Pro for faculty,98fa9c4d-ef56-4480-86cb-b10d49effa73,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,1.8,2.25,AAA-22340
UNC,20210501,99991231,Power BI Pro for Government,03405002-98e6-4b13-b975-550fc5374c8d,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,8,10,AAD-29583
UNC,20210501,99991231,Power BI Pro for students,15a38d13-62c6-48a0-a752-aea1627cb00b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,1,1.25,AAA-22341
UNC,20210501,99991231,Power Virtual Agent,49e52fb1-a134-4f49-9346-fd59b53421bc,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,750,1000,RYT-00002
UNC,20210501,99991231,Power Virtual Agent (Nonprofit Staff Pricing),3c47b9e4-1562-4cd6-8675-ccb09a2a2464,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,225,250,RYT-00003
UNC,20210501,99991231,Power Virtual Agent for Faculty,f2769835-068a-44ba-b1d1-63752bf26a7b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,412.5,550,RYU-00002
UNC,20210501,99991231,Power Virtual Agent User License,59e76752-1a2c-45fb-a6b2-0f2113e94ab7,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,0,0,SYS-00002
UNC,20210501,99991231,Power Virtual Agent User License (Nonprofit Staff Pricing),a26c1455-9923-47bb-888d-293418f3d3cd,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,0,0,SYS-00006
UNC,20210501,99991231,Power Virtual Agent User License for Faculty,157ce909-2b07-4c98-9d99-5e13b46c1ffd,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,0,0,SYT-00003
UNC,20210501,99991231,Pro Direct Support for Dynamics 365 Operations,09dc6202-bfbb-44fb-9c87-b12c90084010,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,9,9,AAA-42982
UNC,20210501,99991231,Pro Direct Support for Dynamics 365 Operations for Faculty,c3b23a21-76e2-46e7-ae4f-60e1bdb96bea,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,5,5,AAA-42986
UNC,20210501,99991231,Pro Direct Support for Dynamics 365 Operations for Students,1835808d-06a2-42c5-9f09-82c2e7ed5c72,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,3.6,3.6,AAA-42987
UNC,20210501,99991231,Pro Direct Support for Dynamics 365 Operations Promo,ff8fd9b8-778d-40b6-95cb-72fc4a3a3fbc,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,4.5,4.5,WP7-00003
UNC,20210501,99991231,Project Online Essentials,a4179d30-cc09-49f0-977e-dc2cb70b874f,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,5.6,7,AAA-10880
UNC,20210501,99991231,Project Online Essentials (Nonprofit Staff Pricing),9d205dfa-85be-4d4c-a9e1-90a0060fc160,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,2.52,2.8,AAA-99937
UNC,20210501,99991231,Project Online Essentials for faculty,30c8f784-8eb9-46e6-bf69-a8fae07022e4,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,0,0,AAA-73024
UNC,20210501,99991231,Project Online Essentials for students,ec0a7046-93d5-40e0-bc61-bcb0276c14e4,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-73025
UNC,20210501,99991231,Project Plan 1,d83bfd97-d3e5-41b6-866b-05fa30d2102a,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,8,10,TRS-00003
UNC,20210501,99991231,Project Plan 1 Trial,2449d109-63a2-45d6-8223-c43547148343,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,TRS-00007
UNC,20210501,99991231,Project Plan 3,a56baa74-d4e3-49fd-b228-ca0b62d08bad,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,24,30,AAA-25215
UNC,20210501,99991231,Project Plan 3 (Nonprofit Staff Pricing),10a5330e-4ebc-4041-97a4-1bd3cb3557bb,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,10.8,12,AAD-11489
UNC,20210501,99991231,Project Plan 3 for faculty,a3a8a723-99a2-4129-bc40-046e6768f7a3,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,4.8,6,AAA-97096
UNC,20210501,99991231,Project Plan 3 for GCC,e493d56c-967e-444a-b20b-384c402ff240,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,24,30,AAD-26672
UNC,20210501,99991231,Project Plan 3 for students,7754c541-7881-4f61-a3fb-fd2cf6840143,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,3.6,4.5,AAA-97097
UNC,20210501,99991231,Project Plan 3 Trial,6448ae60-0ea4-4164-8ea9-c2922c757f3d,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,7LS-00012
UNC,20210501,99991231,Project Plan 5,d85c8762-22e4-44c0-97fe-27ed3fc4e61a,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,44,55,AAA-25217
UNC,20210501,99991231,Project Plan 5 (Nonprofit Staff Pricing),c78388f6-8d97-4ca9-9ae8-0be7d43439cb,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,19.8,22,AAA-99939
UNC,20210501,99991231,Project Plan 5 for faculty,ab1dfb9d-a3a3-465a-b460-1593c005803a,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,8.8,11,AAA-97098
UNC,20210501,99991231,Project Plan 5 for GCC,9d2a7add-503c-4dc2-b779-5a942ba58a49,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,44,55,AAD-26671
UNC,20210501,99991231,Project Plan 5 for students,f02bef2c-7ee2-41ec-af7f-1f409396c052,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,6.8,8.5,AAA-97099
UNC,20210501,99991231,Sensor Data Intelligence Additional Machines Add-in for Dynamics 365 Supply Chain Management,c3135f36-2fc3-4548-8c78-85efde24d69e,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,175,250,UTY-00002
UNC,20210501,99991231,Sensor Data Intelligence Additional Machines Add-in for Dynamics 365 Supply Chain Management (36 mo),a2601608-8ac1-40a4-b803-8354594265a1,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,175,250,UTY-00003
UNC,20210501,99991231,Sensor Data Intelligence Additional Machines Add-in for Dynamics 365 Supply Chain Management for Faculty,9097d4af-cbd2-4e04-a8f7-c99dc2967a90,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,96.3,137.5,UTZ-00002
UNC,20210501,99991231,Sensor Data Intelligence Additional Machines Add-in for Dynamics 365 Supply Chain Management for Students,8bfbe09a-5257-4996-a42d-e5bd3877acf2,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,70,100,UTZ-00003
UNC,20210501,99991231,Sensor Data Intelligence Scenario Add-in for Dynamics 365 Supply Chain Management,72f7ac4e-8c8e-4d9a-8e16-d04156cd8c97,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,1050,1500,UTW-00002
UNC,20210501,99991231,Sensor Data Intelligence Scenario Add-in for Dynamics 365 Supply Chain Management (36 mo),d5a39592-5546-4627-b4f0-75301f70f4a4,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,1050,1500,UTW-00003
UNC,20210501,99991231,Sensor Data Intelligence Scenario Add-in for Dynamics 365 Supply Chain Management for Faculty,f420fd9d-5bca-4b4f-bb1c-85d6766552ae,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,577.5,825,UTX-00002
UNC,20210501,99991231,Sensor Data Intelligence Scenario Add-in for Dynamics 365 Supply Chain Management for Students,3626a879-c1b2-451d-8c14-12470812bbfe,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,420,600,UTX-00003
UNC,20210501,99991231,SharePoint (Plan 1),ff7a4f5b-4973-4241-8c43-80f2be39311d,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,4,5,AAA-06241
UNC,20210501,99991231,SharePoint (Plan 1) for GCC,ace0339c-34af-42b9-89e0-ad3f054f2293,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,4,5,AAD-26673
UNC,20210501,99991231,SharePoint (Plan 2),69c67983-cf78-4102-83f6-3e5fd246864f,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,8,10,AAA-06240
UNC,20210501,99991231,SharePoint (Plan 2) for GCC,87c90ce9-8ca8-4627-a3e7-f39382294164,Government,1 Month(s),NON-SPECIFIC,CLOUD RESELLER GOVERNMENT,8,10,AAD-26674
UNC,20210501,99991231,SharePoint Syntex,2e969027-6eca-44a3-88fb-e7923e2c147f,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,4,5,5YI-00004
UNC,20210501,99991231,SharePoint Syntex (Nonprofit Staff Pricing),48db24e2-0aac-47bd-bd74-40bde9ff7748,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,1.8,2,5YI-00005
UNC,20210501,99991231,SharePoint Syntex for faculty,4a8f9036-791e-4ce4-a788-6c5af859fd82,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,0.8,1,5Z1-00005
UNC,20210501,99991231,SharePoint Syntex for students,64c933a0-f4f1-44aa-827e-de5e9d65de55,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,0.6,0.75,5Z1-00006
UNC,20210501,99991231,Skype for Business Plus CAL,fc233c3f-25bc-4bba-8984-860ce561af86,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,1.6,2,AAA-13636
UNC,20210501,99991231,Skype for Business Plus CAL for faculty,8637b090-a710-44e8-96ec-230e0c7f1e19,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,1.2,1.5,AAA-51203
UNC,20210501,99991231,Skype for Business Plus CAL for students,17853361-4de9-487f-b897-ac65b9e508a3,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,0.4,0.5,AAA-51204
UNC,20210501,99991231,Standard Cloud Scale Unit add-in for Dynamics 365 Supply Chain Management,e86f7334-b65f-4541-af95-5b8d285d0b30,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,8400,12000,8ZC-00002
UNC,20210501,99991231,Standard Cloud Scale Unit add-in for Dynamics 365 Supply Chain Management (36 mo),acc22292-bcc3-4d8f-8067-06259db01fb7,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,8400,12000,8ZC-00001
UNC,20210501,99991231,Standard Cloud Scale Unit add-in for Dynamics 365 Supply Chain Management for Faculty,0f51bf7e-9b70-4692-9e78-a08cf08c33ff,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,4620,6600,8ZL-00001
UNC,20210501,99991231,Standard Cloud Scale Unit add-in for Dynamics 365 Supply Chain Management for Students,875aa2d7-5ad4-48f0-9088-b3145da31347,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,3360,4800,8ZL-00002
UNC,20210501,99991231,Standard Cloud Scale Unit Overage,1b01dad4-1d0b-4fb9-9681-8283f74373fd,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,350,500,8ZD-00002
UNC,20210501,99991231,Standard Cloud Scale Unit Overage (36 mo),499d8051-4b29-4052-8b9b-c462b4e1e668,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,350,500,8ZD-00001
UNC,20210501,99991231,Standard Cloud Scale Unit Overage for Faculty,1eb295c3-2728-4077-bc99-f7e2b453a201,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,192.5,275,8ZM-00001
UNC,20210501,99991231,Standard Cloud Scale Unit Overage for Students,0a28eca3-be45-4663-908a-6b4f9d9794a7,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,140,200,8ZM-00002
UNC,20210501,99991231,Stream Storage Add-On for Office 365 for GCC (500 GB),f8e86331-0bfc-410d-935a-935bb1c20bda,Government,1 Month(s),ADDON,CLOUD RESELLER GOVERNMENT,80,100,EVV-00003
UNC,20210501,99991231,Teams Rooms Premium,5db9aa31-f039-4740-b122-a33514e4c492,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,40,50,6XB-00007
UNC,20210501,99991231,Teams Rooms Premium (USA/CAN),be3a0ced-b6fc-41c3-8f00-87fbe495472c,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,50,50,6XB-00008
UNC,20210501,99991231,Teams Rooms Premium for faculty,397eca6f-6a37-4c46-bdcd-bd65fa6ac743,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,40,50,6Y5-00005
UNC,20210501,99991231,Teams Rooms Premium for faculty (USA/CAN),5b54e574-e728-4dbd-a763-cb331fc724ce,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,50,50,6Y5-00013
UNC,20210501,99991231,Teams Rooms Premium without Audio Conferencing,9d94df17-601e-46af-81ca-ba2ba10eeb28,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,40,50,6XI-00004
UNC,20210501,99991231,Teams Rooms Premium without Audio Conferencing for faculty,336922b1-9c4c-4d28-8ec7-7fca9864a8be,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,40,50,6YD-00009
UNC,20210501,99991231,Universal Print,ef7de8e0-dc61-4c75-a418-f4337053bd36,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,3.2,4,9BH-00002
UNC,20210501,99991231,Universal Print for faculty,ceaa6828-673d-457a-80ba-c32155800152,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,0.64,0.8,9BJ-00003
UNC,20210501,99991231,Universal Print for students,e65f4feb-d336-45b8-8d77-d9709d41f2d5,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0.48,0.6,9BJ-00004
UNC,20210501,99991231,Universal Print volume add-on (500 jobs) - Microsoft 365,cb131356-45ee-4ae2-8537-873b706c8e75,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,20,25,9BI-00004
UNC,20210501,99991231,Universal Print volume add-on (500 jobs) - Windows,d3ddc493-5741-4e0d-a02d-07edbb0bb72e,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,20,25,9BI-00002
UNC,20210501,99991231,Universal Print volume add-on (500 jobs) for faculty - Microsoft 365,477bee81-9872-43d6-91d3-c72390bfcf49,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,20,25,9BK-00004
UNC,20210501,99991231,Universal Print volume add-on (500 jobs) for faculty - Windows,d0862f05-80f5-4fd4-8432-fe72dd893cc7,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,20,25,9BK-00002
